0,1,2,3,4,5,6,7,8,9,10,11,12
"S>
시력 양호
아주잘보고 다님
?
O.
IOP 30/24
OU flare +, F stain (-), 시력반응 양호
OS fibrin web --> tPA inj.
?
Tx.
안약 점안표 참고
안압 상승으로 Co 2회 추가",,,,,,,,,,,,
"S.
좌안 눈곱 증상
당뇨 10년째 관리중, 인공눈물 자주 옵티뮨 2회
수개월전부터 눈곱은 시작
?
O.
STT 0/0
IOP 13/13
OU menace + PLR + dazzle +
OU severe keratitis, pigmentary keratitis, no flare, immature cataract, F stain (-)
OS 외안각 털이 아주 많이 눈안에 들어가있음
?
A.
OU severe KCS
?
Tx.
OU AV, NB 4회, IPo 3회
?
2주후 내원
?",,,,,,,,,,,,
"S.
잘지냄
시력 양호
활력, 식욕 아주 양호
?
O.
BP 170~180(진료 전 고양이대기실에서 보호자분과)
?
IOP 24/35
OD flare +, RD, F stain (-),
OS clear cornea, flare 미약, fundus 혈괴 줄어드는중, MPD ++
?
A.
OS 시력반응 완전 회복
망막출혈 저번주보다 30%정도 줄어들었음
안압 상승 있어 녹내장약 함께 처방, SP -> SL 로 변경
?
Tx.
OU SL 4회
OS Tr 3회
?
일주일 후 재진",,,,,,,,,,,,
"S.
상태개선
증상 전혀 없음
?
O.
IOP 23/20
OS F stain (-), no flare, clear cornea, mild hyperemia
OD static
?
A.
OS conjunctivitis 개선되었으나 아직 염증 남아있음
?
Tx.
OS NF, AC 4회 for 1W",,,,,,,,,,,,
"S.
좌안 증상 개선되었으나 아직 남아있음
?
O.
IOP 21/20
OS 하안검 내안각 방향 내번 확인
?
A.
12월에 수술하시기로
재수술이라 20%할인해드리기로함
?
OS AC, NF 4회 for 1W",,,,,,,,,,,,
"S.
상태개선
?
?
OS NF, AO 1회",,,,,,,,,,,,
"S.
상태양호
잘보고 다님, 요즘 활력 좋음
?
O.
IOP 21/18
OU clear cornea, nof lare, incipient cataract, fundus ?양호
?
Tx.
OU Tr 3회",,,,,,,,,,,,
"S.
충혈 이전부터 조금씩 있었음
어제부터 증상 심해짐
좌안부터 원래 시작
인공눈물, 백내장 지연제
?
O.
STT 15/18
IOP 16/15
OU menace, dazzle ++
OU severe corneal edema, severe hyperemia, 안내평가 불가능, iris atrpohy
?
A.
OU CED, keratitis
?
Tx.
OU AV, SF 4회, Na 4~6회
?",,,,,,,,,,,,
"BP #2 140
?
IOP 11/3
OD F stain (-), no flare, 시력반응 양호
OS hyphema 개선중
?
OD NB 1회
OS SR 1회
?
한달 후 재진",,,,,,,,,,,,
"S.
상태 양호
목욕 일부로 안시키시는중
내복약 먹는거 너무 싫어함
?
O.
IOP 17/12
OS hypermature cataract, 저번주와 다르게 flare가 보이기 시작..
OD static
OU F stain (-)
?
Tx.
OS NF, SM, AK 3회
SM 추가해보기로..",,,,,,,,,,,,
"S.
상태양호
발핥는 증상 없음
눈 간지러워하는 증상은 절반 이상 줄어듬?
?
O.
IOP 20/21
OU clear cornea, F stain (-), TEL 수포 이전보다 70%이상 감소
OU F stain (-)
?
Tx.
OU SMo 하루 3회
2주후 내원",,,,,,,,,,,,
"S.
양안 눈 또렷
눈곱 없음
?
O.
IOP 22/23
OU clear cornea, no hyperemia
?
Tx.
NF, AC 하루 3회 일주일 사용 후 단약",,,,,,,,,,,,
"S.
눈아파하는 증상 없어짐
양안을 계속 비비려고함
?
O.
IOP 15/10
OD no flare, clear cornea, F stain (-)
OS CED 이전과 유사, 시력반응 양호, F stain (-)
?
Tx.
OS Na 4~6회
OD NB 2회",,,,,,,,,,,,
"S.
눈상태좋아짐
넥칼라 계속 유지중이심
?
O.
IOP 20/23
OD F stain (-), no flare, keratitis 개선, corneal abscess 이전보다 개선
OS static
?
A.
OD ?AP, ACf 4회, M 1회",,,,,,,,,,,,
"S.
눈 상태양호?
안약 잘 넣어주고 있으심
?
O.
IOP 13/20
OD F stain (-), flare 이전 검사에 비해 50%정도 개선, fundus 양호, 시력반응 양호
OS staitc
?
Tx.
OD SP 4회, M 1회",,,,,,,,,,,,
"?
?
IOP 22/17
?
OS NF, AC 3~4회",,,,,,,,,,,,
"S.
안약 하루 4회정도 넣어주심
상태개선됐다고 느끼심
?
O.
IOP 18/15
OD corneal edema 이전과 유사, keratitis 개선, no flare, 시력반응 양호
OS corneal edema 이전과 유사
OU F stain (-)
?
Tx.
OD NB 4회
OU Na 4~6회",,,,,,,,,,,,
"S.
3일전부터 왼쪽눈 아파하는 증상
분비물도 많이 나옴
?
O.
IOP 27/25
STT 13/20
OS F stain (+), 궤양 윗부분 desmetocele, flare ++,
OD corneal dystrophy 발생, F stain (-)
?
A.
OS 궤양 수술 필요
첩모 제거까지 같이하시기로
?
Tx.
OS AV, AT, TH 4회",,,,,,,,,,,,
"S.
지난주 수요일 왼쪽눈 하얀점발견
크기는 오늘 비슷해보임
?
O.
IOP 8/10
OU MPD ++
OD clear cornea, no flare, no hyperemia
OS corneal dystrophy (각막 중앙부), no flare
?
A.
OS corneal dystrophy
?
피부때문에 PDS 장기 복용중
PDS 끊어보실 것 권유드림
다이어트도 필요
크기커지거나 우안에도 발생할시 혈액검사 필요
?
Tx.
OS TE 3회",,,,,,,,,,,,
"S.
활력, 식욕 양호
왼쪽으로 휙 돌 때 부딪힘
?
O.
BP #3 190
?
IOP 34/24
OD retinal edema 감소, no flare, clear cornea
OS fibrin clot 이전보다 감소
?
A.
OS tPA 주사 inj.
?
Tx.
OU SP 2회",,,,,,,,,,,,
"S.
잘지냄
IO 72h 간격까지 늘려보심
?
O.
IOP 18/16
OD corneal dystrophy 이전보다 커짐, F stain (-)
OS F stain (-), keratitis 증가
?
A.
OS keratitis
?
Tx.
OS NF, TL 3회
IO 3일간격으로 다음주까지 사용 후 D/C",,,,,,,,,,,,
"일요일 저녁부터 오른쪽눈 불편감
옵티뮨 가끔 점안
인공눈물
몇달전 양안 안검염 심해서 맑은눈 ah내원
스테로이드 ㄹ 내복약 복용
?
IOP 24/21
STT 8/9
?
OD SP, AK 4회
OU IO 2회
?",,,,,,,,,,,,
"아목시실린, 세파 계열 항생제 내복약으로 복용시 설사
?
내일 퇴원예정",,,,,,,,,,,,
"S.
잘지냄
이사가셔서 잘 못오셨음
?
O.
STT 14/1
IOP 16/18
OD clear cornea, no flare
OS keratitis 이전과 유사, F stain (+)
?
A.
OS corneal ulcer, OU KCS
?
Tx.
OS AO 3회
TH자주, IPo 3회",,,,,,,,,,,,
"S.
양안 증상
오른쪽눈 >왼쪽눈
눈 상태 안좋아지면서 호흡기 증상도 시작?
입에서 냄새도 남
?
O.
IOP 19/22
OU clear cornea, moderate hyperemia, no flare, MPD ++
OU F stain (-)
?
A.
OU viral conjunctivitis
?
Tx.
OU VF 5~6회,AC, NF 4회
?
일주일 후 재진",,,,,,,,,,,,
"?
OS AV, AT, TH 4회, MH 1회
?
일주일 후 재진",,,,,,,,,,,,
"S.
심장 MMVD B1
담낭 슬러지 진단받으심
?
O.
IOP 14/13
OD clear cornea, 전안방내 혈괴 이전보다 감소, 시력반응 양호
OS ?clear cornea, vitreous prolpasep 이전과 유사
?
A.
OS glaucoma, OU incipient cataract
?
Tx.
OU Ka 2회
OD Be 2회
OS Co, X 2회
?",,,,,,,,,,,,
"S.
가정사 때문에 서울에 가계셨음
건대 안과가서 진료받으시고 안약 3개처방
한달전까지 넣어주심
?
O.
STT 15/8
IOP 6/20
OD F stain (-), keratitis, flare ++, phthisis bulbi 진행중
OS clear cornea, MPD ++, incipient cataract
?
A.
OD phthisis bulbi, OS incipient cataract
?
Tx.
OU TH 3회",,,,,,,,,,,,
"?
?
OD 충혈 어제부터 갑자기 심해짐
불편감은 없음
눈물은 이전과 유사
-> AK 하루 3회 추가
?
----------------------------
한원장님께
?
18일 내과 재진때 눈 충혈 여전다고 하시면 형광염색 한번 부탁드립니다
염색안되고 결막 충혈만 있을시 NB 하루 3회로 처방 해주세요
감사합니다",,,,,,,,,,,,
"S.
잘지냄
시력도 양호
?
O.
IOP 13/20
OD F stain (-) , no flare, RD 유사
OS retinal hemorrhage, 5시방향 retinal edema 도 발생, no flare, F stain (-), 시력반응 양호
?
Tx.
OU SL 4회
OS Tr 3회
?
2주후 망막 재평가필요, 출혈 계속 증가할시 혈압약 증량 필요",,,,,,,,,,,,
"S.
구토 1회, 토요일?
오전 7시 약복용, 11시 구토, 위액만 나왔음
원래 아침 안먹는 아이라 공복에 먹이셨음
?
O.
IOP 22/15
OS hypermature cataract, no flare, corneal dystrophy 이전과 유사
OD static
?
흉부 방사선)
- 심장 크기 및 형태 양호(VHS 9.9)
- 폐실질 및 혈관 양호
- 경부-흉곽입구 기관 등쪽 연부조직 구조물 overlapping 관찰, 식도 overlap 또는 등쪽 redundancy 고려
 기관 직경은 균질하게 관찰됨","*기관허탈 관련 임상증상 확인 추천?
?
ERG OD 140uV, OS 190uV
?
A.
OS cataract 수술 예정
?
Tx.
AV, NF, SP 하루 3회, MH 1회",,,,,,,,,,,
"S.
이전진료 이후로 밥을 아예 안먹었음
그러다가 좀 먹기시작하더니 어제부터 또 다시 식욕부진
움직임도 거의없음, 부딪힘
?
O.
IOP 22/6
OD ALL, 홍채위축으로 인해 수정체 계속 왔다갔다, flare +, MPD -
OS static
?
A.
OD ALL
?
Tx.
Br, X, Co 3회, NB 3회
?",,,,,,,,,,,,
"S.
눈 상태 괜찮아짐?
감기걸려서 토도했음 월요일에서 아프리카 ah에서 처방받아옴
?
O.
IOP 20/5
OD F stain (-), 각막궤양 개선
?
A.
다음주 cidofovir 시술 예정
?
Tx.
OD AV, NB, Co, X 3회, IS 2회, TH PRN
?",,,,,,,,,,,,
"S.
잘지냄
컨디션 아주 좋음
?
O.
IOP 6/22
OD phthisis bulbi 진행중, F stain (-)
OS no flare, RD , F stain (-)
?
Tx.
OS Be2회, NB 1회
한달 후 재진",,,,,,,,,,,,
"S.
좋아짐
눈불편감 약간은 있음
?
O.
STT 4/18
OD clear cornea, no flare, F stain (-)
OS static
?
A.
안약유지
한달 후 재진
?
OD TH 자주, ND, IPo 3회
?",,,,,,,,,,,,
"S.
안약 넣기 너무 힘드심
눈은 계속 아파함
?
O.
IOP 20/18
OD F stain (+), flare +, 시력반응 양호
OS clear cornea, no flare, 시력반응 양호
?
A.
OD corneal ulcer, uveitis
?
Tx.
OD AK, TL 4회
?
내복약 항생제복용, 넥칼라 플라스틱으로 하실것 권장",,,,,,,,,,,,
"오른쪽눈 불편감 오늘 ?동공부동증
오른쪽눈 치료, (궤양, 21년도)
?
IOP 17/22
?
OD AC, TH 4회",,,,,,,,,,,,
"S.
비장 제거, 작년겨울
슬개골 수술어릴때 했음
양안 눈곱, 동공안이 뿌옇게 보이는 증상
무방부제 인공눈물 넣어주시는중
?
O.
STT 6/6
IOP 17/14
OU clear cornea, no flare, incipient cataract, mild hyperemia, F stain (-)
OU fundus vessel attenuation
?
A.
OU KCS, incipient cataract
?
Tx.
OU AK 4회, IO 2회
?",,,,,,,,,,,,
"S.
잘지냄
하얀눈곱 예전과 유사
?
O.
STT 11/13
IOP 15/16
OU clear cornea, flare 미약, F stain (-), hypermature cataract
?
A.
OU hypermature cataract
?
Tx.
OU NB 2회",,,,,,,,,,,,
"S.
양안 눈동자 크기 다름,
11/7 발치, 항생제, 진통제, 구토억제제, 식촉제 이후부터 꾸준히 먹음
수술 후 양안 동공 커졌었음, 어제는 뿌옇게 보임
혈액검사 수술 전/후 매우 괜찮았음
오늘은 양안 동공 크기 달라보이심
식욕 양호, 배변 배뇨 양호
?
O.
IOP 24/24
OU F stain (+), no flare, incipient cataract, fundus ?혈관양호
OU MPD ++
양안 동공크기 유사
?
A.
OU corneal ulcer
동공크기도 현재유사
동공크기 이상 지속된다면 안과적 문제 없기 떄문에 MRI 촬영 등의 상위 검사 필요
?
Tx.
OU AK, TH 4회",,,,,,,,,,,,
"S.
잘지냄
밥먹으면 눈물 많이흘리는 증상은 유사
눈 증상 없어서 AV 2번만 넣어주심?
?
O.
IOP 14/17
OD clear cornea, no flare
OS keratitis 이전과 유사, hyperpigmentation 진행
OU fundus 혈괴 없음
?
Tx.
AV PRN",,,,,,,,,,,,
"S.
잘지냄
눈 불편감 없음?
?
O.
IOP 16/11
OD PLL, vitreous prolapse, no flare, F stain (-)
OS hypermature cataract, no flare, F stain (-)
?
A.
양안 안압 잘 유지중
?
Tx.
OU ND, X 2회",,,,,,,,,,,,
"안과검사전 BT 38.7
?
-------------------------------------
S.
안연고 잘 넣어주시는중
오른쪽눈 상태양호, 오히려 왼쪽눈이 가끔 충혈
?
O.
STT 22/6
OU clear cornea, no hyperemia, no flare
OD incipient cataract
?
A.
OU KCS
?
Tx.
OU IO 2회, 왼쪽도 안연고 2회씩 추가
?
3개월 후 재진",,,,,,,,,,,,
"S.
잘지냄
우안 불편감, 눈곱 전혀 없으나 좌안 눈곱 생기기시작
?
O.
STT 11/4
IOP 13/13
OD 각막 투명도개선, no flare, 시력반응 양호
OS mild hyperemia, no flare, 시력반응 양호
?
A.
OS KCS
?
OU NB 1회, OS IO 1회",,,,,,,,,,,,
"어제 양쪽눈 못뜨는 증상
댁에 있으신 안약 자주 넣어줬더니 오늘은 80%정도는 개선
?
양안 AK, NB, TH 3~4회 for 1W
?
증상 지속시 내원필요",,,,,,,,,,,,
"S.
안연고만 바르면 눈이 더 안좋아지는 것같음
눈 못뜨고 계속 긁으려고 함?
안약 넣어주면 오히려 눈이 깨끗
?
O.
STT 11/0
OD clear cornea, no flare, fundus hyperreflectivity
OS pigmentary keratitis 이전보다 개선, 시력 반응 양호
?
A.
OU KCS
?
Tx.
OS SF, AK 3~4회, IPO PRN
?
한달 후 재진",,,,,,,,,,,,
"S.
잘지냄
목욕도 시킴
?
O.
IOP 13/15
OS F stain (-), no flare, hypermature cataract, no hyperemia
?
Tx.
SM, NF 2회 for 1W
?
안과치료종료",,,,,,,,,,,,
"S.
잘지냄
하안검 결막 충혈 잠깐 됐었음
?
O.
IOP 11/10
OS no flare, F stain (-), MPD ++
OD static
?
Tx.
OS NB 2회
?
***
다음재진때 눈물량, 오른쪽눈 산동 검사
?
?",,,,,,,,,,,,
"S.
상태양호
눈곱 많이 줄어듬
?
O.
IOP 18/20
OD 결막플랩 상태양호
?
Tx.
AV 2회, NB 2회
AV 소진시 중단
?
1달 후 재진, 플랩 제거시 마취필요, 금식 금수 고지드림",,,,,,,,,,,,
"S.
오른쪽눈 그제부터 시작
일주일전에 집 구조 바꾸심, 최근에 보일러도 이상해서 집안 온도가 18~19도 정도
눈곱량 증가
?
O.
IOP 23/22
OD flare ++, F stain (-), 시력반응 떨어짐, PLR, dazzle ++
OS clear cornea, no flare
?
A.
OD uveitis 재발
?
Tx.
OD SL 6회, AO 2회",,,,,,,,,,,,
"?
?
OS AK, NB, TH 4회",,,,,,,,,,,,
"S.
백내장 지연제, 인공눈물 하루 2~3회 점안중
저번진료 보고 눈 상태 괜찮다가 몇달전부터 증상 재발
?
O.
STT 11/10
IOP 19/14
OD corneal dystrophy, no flare, incipient cataract, fundus 양호
OS 5시방향 pannus, corneal dystrophy, no flare, incipient cataract, fundus 양호
OU TEL 수포 다수?
?
A.
OU 수포성 결막염, OS pannus
?
Tx.
OU SP 4회, AO 2회
OS IO 2회
?
일주일 후 재진",,,,,,,,,,,,
"S.
통증 반응 없음
약먹고 부작용 없었음
?
O.
IOP 21/21
OD F stain (-), pannus 개선중, F stain (-)
OS keratitis 개선
?
A.
OD pannus 개선중
?
Tx.
OD SP, AK 3회
OU IO 2회",,,,,,,,,,,,
"S.
잘지냄
시력 양호
?
O.
IOP 9/10
OU clear cornea, no flare, F stain (-), 시력양호
?
A.
phaco 후 상태양호
?
Tx.
SP, NB 2회",,,,,,,,,,,,
"S.
저번주 토요일부터 증상시작
왼쪽눈 뿌옇게 보임
?
O.
IOP 15/24
OS F stain (+), ?각막부종 떄문에 안내평가 불가능, limbus 유래 deep vascularization
OD static
?
A.
OS corneal ulcer
?
Tx.
OS AV, AT, TH 4~6회, Co 2회
?
일주일 후 재진",,,,,,,,,,,,
"S.
어제부터 동일한 부위에 출혈 다시관찰되기 시작
?
O.
BP #3 190
?
IOP 18/18
OD F stain (-), 3안검 방향 안구결막하 출혈, no flare
OS static
?
A.
응고계 장애, 안구초음파 등 확인 후 이상 없으면 우선 안약 처치 원하심
계속 재발시 고혈압이 원인일 수 있음
?
Tx.
OD SM 3회
OU TH 3회
?",,,,,,,,,,,,
"S.
왼쪽눈 충혈 계속됨
ND 같이 넣어주시는중
양안 눈곱 하얀색
?
O.
STT 9/4
IOP 15/15
OD hypermature cataract, no flare, F stain (-), dry cornea
OS no flare, MPD ++, F stain (-), dry cornea
?
A.
OU KCS
?
Tx.
OU ND, IO 2회
?
한달 후 재진
?",,,,,,,,,,,,
"S.
어제부터 왼쪽눈 불투명하게 보이기시작
불편감, 눈곱 전혀 없음
?
O.
IOP 16/13
OD clear cornea, F stain (-), no flare
OS clear cornea, flare +++ lipid aqueous ++, F stain (-)
?
A.
보호자분 취조 결과 고지혈증약 안먹인지 몇달 됐다고 하심
먹이셔야합니다
?
Tx.
OS SP, NB 4회, MH 1회
?
2주후 재진
?",,,,,,,,,,,,
"S.
잘지냄
컨디션 최고
오늘 시술 원하심
?
O.
IOP 28~29/5
OD keratitis, F stain (-), no flare, buphthalmos
OS static
?
A.
OD Cidofovir 시술
?
Tx.?
OD NB, AV, Co, X 3회 for 1W
TH 자주, IS 2회
?
2주후 재진",,,,,,,,,,,,
"S.
충혈 거의 없음
집에서 잘다님
활력 양호
?
O.
IOP 16/17
OS flare 감소, 이전에 비해 30%정도 남아있음, retinal detachment
OD clear cornea, no flare, fundus 양호
?
A.
OS SP 3회
?
2주후 재진",,,,,,,,,,,,
"S.
오후부터 개선된다고 느끼심
어제 AO 넣고 새벽에 1회 구토
습식은 좀 먹음
?
O.
OD clear cornea, flare 이틀전에 비해 확연히 개선, 시력반응 양호
?
A.
OD SL 6회",,,,,,,,,,,,
"?
OS CCT 진행
결막 플랩뜨는 부위 굵은 혈관 보비 이용해서 지혈
?
술 중 심박 40대로 감소, atropine IV 2회 적용 후 심박 상승?
이후 특이사항 없었음
?
--------------------------------------------------------
?
조과장님
봉순이는 본원에서 KCS 관리하는 친구입니다. 오늘 깊은 각막 궤양으로 내원해서 당일 응급 수술 진행하였습니다.
퇴원시 내복약 식후 하루 2회 + 좌안 안약 안약 AV, TH 4회, MH 1회, IPo 3회로 안내해주세요
안약표 준비해놨습니다. 시간맞춰 못 넣어주시면 횟수라도 맞춰넣어달라고 해주세요
내복약도 수연샘이 지어놨씁니다
?
목요일 오후 2시 퇴원오시기로 하셨습니다
2시까지 식사시간이니 일찍 오시지 마시고 맞춰서 오시라고 말씀드렸습니다 ㅎㅎ
?
다음주중 재진 잡아주세용
?
감사합니다 꾸벅",,,,,,,,,,,,
"S.
수, 목, 금 눈 뜨는게 힘들어보임?
오늘은 좀 괜찮음
컨디션 좋지 않음, 계속 설사
?
O.
IOP 16/18
OD corneal dystrophy ?이전보다 두터워짐, no flare, 시력반응 양호, F stain (-)
OS corneal dystrophy 이전과 유사
?
A.
OD burr keratectomy + lens 착용
?
Tx
OD AK, TH 4회
OS TE, TH 3회
?
------------------------------
슈 이번주 내과내원시 컨택트 렌즈 제거 후 형광염색 한번 부탁드립니다?
염색되면 렌즈 다시 착용해주시고 안되면 그냥 제거해주시면 됩니다!
?
감사합니다",,,,,,,,,,,,
"S.
오른쪽눈각막 병변 개선?
왼쪽 눈꺼풀 어제밤에 부었음
?
O.
IOP 17/19
OD F stain (-), keratitis 개선
OS corneal neovascularization, no flare, F stain (-), conjunctivitis, mild hyperemia
?
Tx
OU AV, NF 3회
?
2주후 재진",,,,,,,,,,,,
"S.
어제 좌안안압 94?
코솝 잘라탄 점안 후 25
오늘아침 8시 녹내장약 점안하고 내원하심
우안이 좀 튀어나와보이는 느낌
?
O.
IOP 6/10
OD phthisis bulbi 진행중
OS corneal fibrosis 진행, no flare, miosis( xalatan)
?
안구 초음파)
- 우안 cidofovir 시술 후 위축되어 있음, 후방 혹은 안구 주위 종괴 의심 소견 확인되지 않음
? *eyeball size ; OS 1.98->2->1.9cm / OD 1.98->2.1->1.7cm
- 좌안 3-6시 방향의 망막 박리 이전과 유사
- 좌안 초자체 내 echogenic material들 경미하게 관찰되며 초자체 변성 고려, 이전과 유사
- 양측 시신경 양호?
?
A.
OS glaucoma
?
Tx.
OS Co, X 2회, NB 1회, 인공눈물 PRN",,,,,,,,,,,,
"S.
2주전부터 좌안 충혈 잦아지는 느낌
불편감은 없음
보조기 여러개 구매해보셨으나 다 안맞아서 못쓰는중
?
O.
IOP 20/20
OU pigmentary keratitis, no flare
OS mild hyperemia
?
A.
OU KCS
?
Tx.
OU NB 1회, IPo 1회",,,,,,,,,,,,
