id,species,category,disease_number,keywords,user_question,qa_list,created_at,version,service
118,dog,내과,116,항문 핥음,강아지가 항문 쪽을 핥아요. 강아지가 꼬리 쪽을 핥아요. 강아지가 뒤 쪽을 만지면 싫어해요. 강아지가 잘 못 앉아요. 강아지가 꼬리를 잘 안 흔들어요. ,"{언제부터 관찰되었나요?,1. 3일 이내 (1점)
2. 7일 이내 (3점)
3. 7일 이상 (5점) ,만질 때만 아파하나요, 아니면 평상시에도 계속 신경쓰거나 아파하나요? ,1. 만질 때만 아파해요 (5점) 
2. 평상시에도 계속 아파해요 (10점) ,배변은 정상적으로 하나요, 아니면 변에 피가 묻어나오거나 변이 얇거나 변 볼때 통증을 호소하나요? ,1. 정상적으로 배변 (0점) 
2. 비정상 배변 (5점) ,항문 근처 피부도 붉어짐, 출혈, 고름 등의 이상이 있나요 아니면 겉보기에는 정상적인가요? ,1. 피부 이상 있음 (5점) 
2. 정상 (0점) ,다리를 절뚝이거나 힘이 없어보이는 등 걸음걸이도 이상한가요? ,1. 네 (5점)
2. 아니요 (0점 ),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
119,dog,외과,117,절뚝거림,강아지가 절뚝거려요. 강아지가 잘 못 걸어요. 강아지가 다리를 아파해요. 다리 파행이 있어요. 다리를 절어요.,"{언제부터 관찰되었나요?,1. 최근 3일이내 (1점)
2. 3~7일 이내 (3점)
3. 1주 이상 (5점),불편해 하는 다리가 골절이 의심되나요?,1. 네 (10점)
2. 아니요 (1점),과거에도 지금 불편해하던 다리를 불편해한 적이 있나요?,1. 네 (3점)
2. 아니요 (5점),특이 이벤트 후 불편해 하나요?,1. 네 낙상 (7점)
2. 네 심한산책 (5점)
3. 네 기타 보행 (3점)
4. 모르겠어요 (1점),다리를 끌고다니거나 통증이 없어보이나요?,1. 네 (15점)
2. 아니요 (1점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
120,dog,피부과,118,원형 탈모,강아지 몸에 각질이 둥글게 있어요. 털이 동그랗게 빠져있어요.,"{언제부터 관찰되었나요?,1. 최근 2주이내 (5점)
2. 수주간 지속, 1년 이내 (3점)
3. 특정 나이부터 (1점)
4. 특정 계절마다 (3점)
5. 특정 이벤트 후 (1점),피부를 가려워 하나요?,1. 아니요 (1점)
2. 원래 가려운 정도 (3점)
3. 가려움이 심해짐 (5점),주기적인 외부기생충 예방을 진행하나요?,1. 네 (1점)
2. 아니요 (5점),피부에 만져지는 종괴가 있나요?,1. 네 좁쌀같이 작은 (1점)
2. 네 손톱이상으로 큰 (3점)
3. 아니오 (1점),피부가 얇거나 전반적인 탈모가 존재하나요?,1. 네 (3점)
2. 아니요 (1점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
121,dog,피부과,119,피부 혹,강아지 혹이 피부 위에 있어요. 피부에 혹이 있어요. 피부에 덩어리가 있어요. 피부 종괴가 있어요. 피부에 뭐가 났어요. ,"{언제부터 관찰되었나요?,1. 최근 발견 (1점)
2. 1달 이상 있었음 (3점)
3. 3살 이하에 생겨서 아직 있음 (3점),크기 변화가 있나요?,1. 매일 급격히 커지는중 (10점)
2. 발견후 조금 커진느낌 이나 전반적으로 비슷 (3점)
3. 크기변화 없음 (1점),만졌을때 느낌이 어떤가요? ,1. 단단한 근육느낌 (3점)
2. 물찬듯한 느낌 (5점)
3. 물렁한 지방느낌 (1점)
4. 스펀지같은 느낌 (3점),병변의 색깔이 어떤가요?,1. 일반 피부색 (3점)
2. 붉은 혈관 (5점)
3. 잘모르겠음 (3점),병변의 위치가 어디인가요?,1. 목주변 (1점)
2. 발주변 (3점)
3. 잇몸주변 (5점)
4. 기타 피부 (1점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
123,dog,피부과,121,물렁한 혹,강아지 혹이 물렁한 지방 느낌이에요. 물렁한 혹이 있어요. 물렁한 덩어리가 만져져요. ,"{언제부터 관찰되었나요?,1. 최근 발견 (1점)
2. 수개월째 지속 (3점),크기 변화가 있나요?,1. 매일 급격히 커지는중 (10점)
2. 발견후 조금 커진느낌 이나 전반적으로 비슷 (5점)
3. 크기변화 없음 (1점),만졌을때 느낌이 어떤가요? ,1. 단단한 근육느낌 (3점)
2. 물찬듯한 느낌 (5점)
3. 물렁한 지방느낌 (1점)
4. 스펀지같은 느낌 (3점),종괴가 주변 조직과 명확히 구분되나요?,1. 네 (1점)
2. 아니요 (5점),만졌을때 강아지가 싫어하거나 아파하나요?,1. 네 (5점)
2. 아니요 (3점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
124,dog,외과,122,피하기종 (피부에서 이상한 소리),강아지를 만지면 뽀드득 느낌이 나요 / 강아지 피부 밑에 가스가 찬것같아요/피부에서 비닐같은 소리가 나요/ 피부 밑에 공기가 있는 것 같아요 ,"{언제부터 관찰되었나요?,1. 3시간 이내 (10점) 
2. 1일 이내 (8점)
3. 1주일 이내 (6점)
4. 1주일 이상 (6점) ,다른 동물에게 물리거나 큰 외부충격을 받았거나(교통사고, 낙상 등) 깊은 상처를 입은적이 있나요? ,1. 네 (25점)
2. 아니요 (0점) ,숨쉬는 것이 힘들어 보이거나 혀가 푸른빛을 띄나요? ,1. 네 (25점)
2. 아니요 (0점),구토 증상이 있거나 식욕 또는 활력이 이전에 비해 감소하였나요? ,1. 네 (10점)
2. 아니요 (0점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
125,dog,내과 ,123,핍뇨 (소변 찔끔찔끔),소변양이 많이 줄었어요. 소변을 조금씩 봐요. 소변이 찔끔찔끔 나와요. 소변을 거의 안봐요. ,"{언제부터 관찰되었나요?,1. 1번 목격함 (1점)
2. 하루 경과 (3점)
3. 며칠 경과 (5점)
4. 몇 주 이상 경과 (5점),소변에서 악취가 나거나 피가 섞여 있나요? ,1. 네 (5점)
2. 아니요 (0점),하루를 기준으로 했을 때 총 소변양은 그대로인가요 아니면 소변이 거의 안나오고 있나요? ,1. 거의 안나옴 (25점)
2. 이전에 비해 조금 감소한 듯함 (15점)
3. 이전과 비슷함 (0점)  ,소변 볼 때 아파하나요? ,1. 네 (5점)
2. 아니요 (0점) ,식욕 또는 활력이 감소했나요? ,1. 네 (15점)
2. 아니요 (0점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
126,dog,내과,124,행동변화,강아지가 행동이 이상해요. 강아지가 안하던 짓을 해요. 강아지가 공격적이에요. ,"{언제부터 관찰되었나요?,1. 3일이내 (3점)
2. 1주일 이내 (5점)
3. 1주일 이상 (10점),최근 새로 복용하기 시작했거나 용량을 변경한 약물이 있나요? ,1. 네 (3점)
2. 아니요 (5점),특정 부위를 만질때만 공격적인 행동을 보이나요? ,1. 네 (3점)
2. 아니요 (5점),중성화 수술을 한 상태인가요? ,1. 네 (0점)
2. 아니요 (3점),먹으면 안되는 물질 (카페인, 사람약, 과량의 심장사상충 구충제, 담배 등)을 먹었을 가능성이 있나요?  ,1. 네 (15점)
2. 아니요 (0점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
127,dog,내과,125,헛구역질,강아지가 헛구역질을 해요. 강아지 배가 꿀렁거려요. ,"{언제부터 관찰되었나요? ,1. 1주일 이내 경과 (5점)
2. 1달 이내 경과 (3점)
3. 1달 이상 경과 (1점) ,구역질 이후 토사물을 토해내기도 하나요? ,1. 네 (10점)
2. 아니요 (0점),식욕이 어떤가요? 이전과 비슷한가요? 맛있는 것만 먹나요? 아무것도 먹지 않나요? ,1. 증상이 나타나기 전과 비슷해요 (0점)
2. 맛있는 것만 먹어요 (10점)
3. 아무 것도 안먹어요 (15점) ,증상이 얼마나 자주 나타나나요?,1. 하루 10회 이상 (15점)
2. 하루 1-2회 정도 (10점)
3. 3-4일에 1회 정도 (5점)
4. 1주일에 1회 정도 (3점)
5. 그 이상의 간격으로 가끔 (0점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
128,dog,내과,126,혈뇨,강아지가 혈뇨를 봐요. 강아지 소변이 빨개요. ,"{언제부터 관찰되었나요?,1. 3일 이내 (5점)
2. 1주일 이내 (7점) 
3. 1주일 이상 (10점),화장실을 들락날락거리거나 소변을 볼 때 아파하거나 소변을 조금씩 자주보는 증상이 있나요?,1. 네 (15점)
2. 아니요 (0점),잇몸, 혀, 귀 안쪽 색깔이 이전보다 창백한가요? ,1. 네 (15점)
2. 아니요 (0점),활력은 어떤가요? 이전과 비슷한가요? 활력이 많이 감소했나요? ,1. 증상이 있기 전과 비슷하게 잘 놀아요. (0점)
2. 증상이 있기 전보다 움직임이 확연히 줄어들었어요. (10점) 
3. 꼭 필요할 때 (먹을 때, 화장실 갈 때)를 제외하고는 움직이지 않아요. (25점),혈뇨가 몇번 관찰되었나요? ,1. 소변을 볼 때마다 지속적으로 (10점)
2. 3-4회 소변보면 1번 정도 (5점)
3. 간헐적으로 (3점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
130,dog,내과,128,혈구토 (피 섞인 토),강아지가 피를 토해요. 혈구토를 해요. 혈토를 해요. 토에 피가 섞여있어요. 토에 혈액이 섞여있어요. 토가 빨개요. 빨간 토를 해요. 분홍색 토를 해요.,"{언제부터 관찰되었나요?,1. 하루 이내 (2점)
2. 1주일 이내 (3점)
3. 1주일 이상 (5점),증상이 지금까지 총 몇번 관찰되었나요? ,1. 1번 (5점)
2. 2-3번 (10점)
3. 4-5번 이상 (15점),증상이 하루에 몇번 정도 관찰되나요? ,1. 아직 한두번 밖에 증상을 관찰하지 못함. (0점)
2. 하루에 3-5회 이상 계속 구토 중임. (20점)
3. 2-3일에 한번 또는 그 이상의 간격으로 관찰됨. (15점),활력은 어떤가요? 이전과 비슷한가요? 활력이 많이 감소했나요? ,1. 증상이 있기 전과 비슷하게 잘 놀아요. (0점)
2. 증상이 있기 전보다 움직임이 확연히 줄어들었어요. (15점) 
3. 꼭 필요할 때 (먹을 때, 화장실 갈 때)를 제외하고는 움직이지 않아요. (20점),식욕이 어떤가요? 이전과 비슷한가요? 맛있는 것만 먹나요? 아무것도 먹지 않나요? ,1. 증상이 나타나기 전과 비슷해요 (0점)
2. 맛있는 것만 먹어요 (15점)
3. 아무 것도 안먹어요 (20점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
131,dog,내과,129,호흡곤란 (숨을 빠르게 쉼),강아지가 숨을 힘들게 쉬어요. 강아지가 숨을 빠르게 쉬어요. 숨쉬기를 힘들어해요. 헥헥거려요. ,"{언제부터 관찰되었나요? ,1. 몇 시간 정도 전부터 (7점)
2. 하루 이상 전부터 증상 계속됨 (25점)
3. 1주일 정도 전부터 관찰됨 (15점)
4. 1달 이상 경과함 (6점)
,기존에 심장병을 앓고 있나요? ,1. 네 (25점)
2. 아니요 (0점),호흡을 어느 정도로 힘들어 하나요? 엎드리거나 편히 쉬지 못하고 계속 호흡을 힘들어 하나요? ,1. 네 (25점)
2. 아니요 (0점),혀 색깔이 파란색인가요? ,1. 네 (25점)
2. 아니요 (0점),놀거나 먹는데 지장을 받을 만큼 호흡을 힘들어하나요? 아니면 가볍게 헥헥거림이 이전보다 조금 늘어난 정도인가요? ,1. 활력, 식욕에 영향을 주고 있어요. (10점)
2. 평상시 활동에 지장을 주는 정도는 아니에요 (0점)
,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
132,dog,내과,130,의식 없음,강아지가 안 움직여요. 강아지가 쓰러졌어요. 강아지가 반응이 없어요. 강아지가 의식이 없어요. ,"{언제부터 관찰되었나요?,1. 1시간 이내 (25점)
2. 1시간 이상 경과 (25점)
3. 잘 모르겠음 (25점),숨을 쉬고 있나요? (가슴쪽 갈비뼈에 움직임이 있나요?),1. 네 (25점)
2. 아니요 (15점),꿀 등을 입에 발라주었을 때 핥으려는 반응이 있나요? ,1. 네 (25점)
2. 아니요 (25점)
3. 확인할 수 없는 상황 (25점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
133,dog,내과,131,황달,강아지 잇몸이 노래요. 강아지 배가 노래요. 강아지 귀가 노래요. 강아지 소변이 진해졌어요. 강아지 소변이 오렌지색이에요. ,"{언제부터 관찰되었나요?,1. 하루 이내 (7점)
2. 1주일 이내 (10점)
3. 1주일 이상 (25점),최근에 양파 또는 대파를 먹은적이 있나요? ,1. 네 (25점)
2. 아니요 (10점),활력은 어떤가요? 이전과 비슷한가요? 활력이 많이 감소했나요? ,1. 증상이 있기 전과 비슷하게 잘 놀아요. (0점)
2. 증상이 있기 전보다 움직임이 확연히 줄어들었어요. (15점) 
3. 꼭 필요할 때 (먹을 때, 화장실 갈 때)를 제외하고는 움직이지 않아요. (25점),식욕이 어떤가요? 이전과 비슷한가요? 맛있는 것만 먹나요? 아무것도 먹지 않나요? ,1. 증상이 나타나기 전과 비슷해요 (0점)
2. 맛있는 것만 먹어요 (15점)
3. 아무 것도 안먹어요 (25점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
135,dog,내과,133,까만 변,강아지 변이 까매요. 흑변을 봐요. 까만 변을 봐요. 변 색깔이 까매요. 변이 검정색이에요.,"{언제부터 관찰되었나요?,1. 1일 이내 (3점)
2. 1주일 이내 (5점)
3. 1주일 이상 (7점),최근에 철분제를 먹었거나 사료를 변경한 적이 있나요? ,1. 네 (0점)
2. 아니요 (15점),잇몸, 혀, 귀 안쪽 색깔이 이전보다 창백한가요? ,1. 네 (15점)
2. 아니요 (0점),잇몸, 배, 생식기 점막 등에 빨간 반점이 있나요? ,1. 네 (15점)
2. 아니요 (0점),활력 또는 식욕이 이전보다 감소했나요? ,1. 아니요, 이전과 비슷하게 잘 먹고 잘 놀아요 (0점)
2. 네, 조금 감소한 것 같아요 (10점)
3. 네, 확연히 감소했어요 (25점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
136,dog,내과,134,흥분,강아지가 너무 흥분 상태에요. 강아지가 밤에 잠을 잘 안자요. 강아지가 계속 돌아다녀요. ,"{언제부터 관찰되었나요?,1. 오늘 (1점)
2. 3일미만 (1점)
3. 7일미만 (3점)
4. 한달이상 (5점),식욕 또는 활력은 이전과 동일한가요? ,1. 네 이전과 동일해요 (0점)
2. 아니요, 이전보다 약간 감소했어요 (5점) 
3. 아니요, 이전에 비해 많이 감소했어요 (10점) 
,최근 복용한 약이 있거나, 기존약의 용량을 변경했거나 강아지가 먹으면 안되는 물질 (초콜릿, 알코올, 카페인, 납 등의 금속류)을 먹었을 가능성이 있나요? ,1. 네 (15점)
2. 아니요 (0점) ,호흡을 어려워하거나 혀가 푸른빛을 띄는 증상이 1시간 이상 지속되고 있나요? ,1. 네 (25점) 
2. 아니요 (0점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
